ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_MT,NU_NOTA_REDACAO
5273,463.1,619.6,432.2,520.0
5274,488.9,503.2,433.2,600.0
5275,665.3,697.6,734.2,620.0
5276,376.0,526.2,591.7,560.0
5277,473.6,628.4,447.1,840.0
5278,441.2,408.4,461.1,240.0
5279,729.3,718.9,776.7,900.0
5280,655.8,683.3,713.0,940.0
5281,567.1,655.4,491.1,740.0
5282,510.3,587.0,521.8,620.0
5283,516.1,509.4,443.7,580.0
5284,594.9,672.2,671.0,820.0
5285,480.6,557.3,373.6,400.0
5286,687.5,710.3,666.6,860.0
5287,506.8,610.2,536.9,560.0
5288,607.2,634.8,600.9,760.0
5289,425.8,516.1,469.0,560.0
5290,498.9,519.9,453.0,360.0
5291,436.8,459.8,554.5,340.0
5292,491.1,625.3,495.1,620.0
5293,515.6,649.6,531.1,340.0
5294,458.7,478.2,377.0,340.0
5295,614.0,587.7,700.5,900.0
5296,503.9,675.2,473.5,700.0
5297,443.9,540.0,458.6,540.0
5298,435.7,628.3,375.3,680.0
5299,561.5,630.8,596.1,560.0
5300,399.8,495.6,427.6,320.0
5301,464.0,516.4,623.4,560.0
5302,517.4,475.4,499.1,280.0
5303,425.1,497.0,438.8,460.0
5304,471.0,500.5,478.5,320.0
5305,512.6,652.4,668.0,680.0
5306,491.8,421.6,439.1,520.0
5307,454.3,578.8,451.0,480.0
5308,523.7,630.6,692.6,740.0
5309,417.7,512.0,548.0,360.0
5310,471.6,606.3,505.2,360.0
5311,541.2,624.5,639.1,580.0
5312,559.0,555.5,508.9,380.0
5313,439.0,590.1,517.5,480.0
5314,454.0,537.3,581.0,520.0
5315,612.4,689.5,706.4,880.0
5316,488.3,558.2,539.7,400.0
5317,444.8,622.1,589.2,520.0
5318,622.3,681.2,665.0,880.0
5319,509.8,611.3,659.7,840.0
5320,489.1,561.3,451.4,600.0
5321,618.9,696.1,722.7,780.0
5322,509.3,639.4,612.8,360.0
5323,517.8,665.1,526.6,680.0
5324,546.8,650.8,645.0,660.0
5325,547.4,590.4,523.6,520.0
5326,481.8,607.3,474.5,360.0
5327,396.3,499.2,571.8,700.0
5328,646.6,690.6,668.8,720.0
5329,485.7,656.4,557.7,600.0
5330,454.0,482.9,617.9,300.0
5331,473.0,506.4,421.8,440.0
5332,465.3,485.8,614.7,400.0
5333,424.5,474.9,522.0,400.0
5334,477.7,570.7,457.9,460.0
5335,579.2,529.7,568.0,360.0
5336,436.9,575.7,579.2,340.0
5337,576.2,440.0,562.3,560.0
5338,523.3,546.5,539.6,580.0
5339,404.9,419.8,384.4,400.0
5340,416.9,468.5,415.9,360.0
5341,494.1,540.8,543.1,480.0
5342,500.9,581.8,632.5,860.0
5343,522.5,644.6,477.6,720.0
5344,438.2,483.2,614.5,660.0
5345,435.3,626.6,450.7,320.0
5346,438.6,474.1,505.7,360.0
5347,484.6,593.7,532.0,500.0
5348,458.8,649.6,668.8,740.0
5349,416.5,542.4,484.0,600.0
5350,612.8,680.7,578.3,920.0
5351,501.4,583.9,480.0,440.0
5352,414.0,436.0,442.8,260.0
5353,449.3,488.9,414.3,320.0
5354,432.4,572.5,684.3,440.0
5355,495.7,578.9,564.4,0.0
5356,557.8,676.0,607.7,680.0
5357,558.9,603.7,479.7,560.0
5358,377.8,505.9,523.6,360.0
5359,421.8,509.6,502.5,280.0
5360,422.3,596.6,433.0,460.0
5361,513.7,629.1,705.0,680.0
5362,369.6,507.1,434.3,0.0
5363,427.0,413.8,389.8,300.0
5364,417.6,462.3,587.7,540.0
5365,424.0,540.3,454.5,340.0
5366,536.0,504.4,520.3,560.0
5367,476.1,560.6,546.2,260.0
5368,380.7,467.9,561.7,0.0
5369,417.7,507.4,403.4,560.0
5370,472.4,567.5,537.9,320.0
5371,574.3,630.4,640.9,800.0
5372,462.5,481.4,431.8,360.0
5373,554.2,661.7,718.3,780.0
5374,395.3,431.0,436.4,360.0
5375,528.2,473.4,562.7,560.0
5376,428.6,521.0,412.4,520.0
5377,427.8,581.0,446.0,360.0
5378,461.5,491.4,534.6,320.0
5379,430.1,477.6,490.8,460.0
5380,596.0,621.5,445.3,360.0
5381,418.5,525.4,432.0,360.0
5382,462.6,476.8,522.3,320.0
5383,505.9,556.6,517.8,620.0
5384,606.1,673.6,473.1,720.0
5385,602.0,542.1,471.2,540.0
5386,614.8,652.6,432.0,740.0
5387,557.0,671.3,687.5,900.0
5388,460.4,558.7,560.8,380.0
5389,513.0,455.0,490.2,480.0
5390,557.2,566.2,440.0,400.0
5391,571.3,648.3,517.8,760.0
5392,501.0,610.3,510.3,500.0
5393,428.5,476.0,600.2,800.0
5394,497.3,590.3,526.8,620.0
5395,544.9,584.4,706.0,840.0
5396,416.8,596.6,563.3,600.0
5397,530.8,638.0,665.9,620.0
5398,537.1,615.4,616.5,340.0
5399,520.3,672.9,615.6,700.0
5400,405.8,530.7,601.9,0.0
5401,416.6,594.4,547.8,360.0
5402,479.7,641.3,470.4,620.0
5403,516.9,580.0,522.5,320.0
5404,503.2,524.2,527.4,560.0
5405,542.7,567.8,495.8,360.0
5406,500.9,634.6,478.6,500.0
5407,415.2,474.1,475.9,640.0
5408,521.0,620.6,399.7,400.0
5409,522.3,682.9,679.5,380.0
5410,498.7,563.1,470.6,360.0
5411,565.6,611.2,425.6,580.0
5412,582.8,653.3,640.6,780.0
5413,486.4,603.6,587.2,380.0
5414,564.9,665.5,543.9,560.0
5415,452.3,545.4,584.3,540.0
5416,381.9,495.3,548.6,240.0
5417,503.9,626.2,437.9,620.0
5418,605.3,646.7,703.2,800.0
5419,419.3,587.4,431.4,580.0
5420,436.6,530.6,545.2,520.0
5421,425.6,478.5,408.2,280.0
5422,578.6,661.7,663.0,560.0
5423,536.6,633.5,560.4,700.0
5424,448.1,523.7,478.0,360.0
5425,522.4,651.1,458.8,720.0
5426,475.9,537.3,525.1,600.0
5427,389.1,513.8,469.2,520.0
5428,443.3,544.1,482.5,600.0
5429,420.2,560.2,497.2,540.0
5430,632.3,650.1,736.4,600.0
5431,565.1,546.9,590.0,560.0
5432,670.6,665.1,745.9,440.0
5433,404.4,590.3,489.9,580.0
5434,506.6,594.9,589.3,520.0
5435,467.7,528.7,417.9,380.0
5436,485.9,618.3,535.5,260.0
5437,493.7,626.6,522.4,540.0
5438,487.5,507.3,371.1,360.0
5439,434.3,572.6,397.9,280.0
5440,565.0,659.9,601.4,740.0
5441,517.2,522.2,537.5,340.0
5442,573.3,583.5,512.2,380.0
5443,626.8,676.1,566.8,920.0
5444,491.4,605.4,553.6,600.0
5445,487.2,651.4,565.3,580.0
5446,458.6,646.1,695.3,720.0
5447,468.3,633.0,599.3,320.0
5448,528.1,449.2,425.6,240.0
5449,650.6,618.9,797.2,740.0
5450,549.9,716.3,669.8,380.0
5451,428.5,587.9,430.7,360.0
5452,527.9,533.4,532.0,600.0
5453,608.9,674.6,703.5,640.0
5454,529.8,653.1,519.1,660.0
5455,592.1,658.4,742.5,700.0
5456,420.6,603.6,579.2,400.0
5457,441.3,608.4,464.3,500.0
5458,402.7,427.6,538.8,320.0
5459,410.2,557.6,519.1,420.0
5460,492.4,511.8,530.5,600.0
5461,428.5,553.6,582.5,320.0
5462,474.1,604.4,556.8,380.0
5463,600.1,597.9,558.5,600.0
5464,620.0,687.7,718.7,820.0
5465,531.5,600.9,422.7,400.0
5466,614.1,656.2,594.2,660.0
5467,567.1,634.9,722.9,680.0
5468,434.6,524.2,404.1,280.0
5469,482.5,442.9,505.4,380.0
5470,479.1,512.1,506.7,620.0
5471,468.0,599.7,653.6,360.0
5472,445.2,573.5,648.7,540.0
5473,442.4,584.8,526.0,400.0
5474,474.6,583.5,559.0,600.0
5475,527.5,608.2,612.0,520.0
5476,460.4,597.1,595.1,560.0
5477,409.9,535.3,513.8,340.0
5478,459.5,421.5,554.2,580.0
5479,438.9,584.3,494.2,440.0
5480,459.8,536.6,392.8,360.0
5481,485.1,607.4,440.3,600.0
5482,392.7,586.3,455.0,500.0
5483,586.2,623.9,699.8,760.0
5484,737.8,685.2,777.5,880.0
5485,609.2,680.4,762.2,940.0
5486,409.3,411.6,476.2,300.0
5487,569.9,657.2,714.3,620.0
5488,526.6,643.1,580.9,720.0
5489,549.2,581.0,542.5,480.0
5490,471.9,564.2,560.4,300.0
5491,602.6,672.3,668.8,580.0
5492,497.6,594.8,616.8,620.0
5493,418.9,583.3,420.4,520.0
5494,475.4,578.6,549.6,680.0
5495,563.2,494.4,573.2,520.0
5496,463.2,513.9,510.8,560.0
5497,470.4,594.4,610.3,840.0
5498,524.8,569.6,527.1,620.0
5499,545.1,629.5,551.2,580.0
5500,529.2,517.5,455.7,500.0
5501,454.7,625.7,688.5,420.0
5502,376.8,502.6,553.1,680.0
5503,514.5,600.8,563.3,600.0
5504,494.2,571.5,453.9,340.0
5505,562.6,655.8,658.0,700.0
5506,541.9,631.9,647.7,520.0
5507,607.1,621.6,662.7,620.0
5508,499.6,599.4,486.5,560.0
5509,554.2,623.9,539.0,760.0
5510,453.8,570.8,467.6,540.0
5511,441.8,459.8,443.1,360.0
5512,433.4,550.3,555.7,600.0
5513,419.5,418.6,422.3,460.0
5514,538.3,634.5,636.0,340.0
5515,413.2,506.8,538.8,360.0
5516,535.2,615.9,401.0,600.0
5517,480.0,645.8,454.1,440.0
5518,497.8,575.5,534.8,380.0
5519,488.3,588.8,575.4,600.0
5520,505.8,550.8,511.2,380.0
5521,516.8,403.9,426.5,280.0
5522,420.6,447.6,495.4,0.0
5523,582.1,674.8,725.4,700.0
5524,414.6,474.9,508.9,400.0
5525,461.1,608.6,511.8,360.0
5526,465.6,573.0,455.9,320.0
5527,418.4,480.1,577.4,340.0
5528,574.5,662.4,645.5,840.0
5529,533.3,555.0,464.6,480.0
5530,456.1,635.7,646.8,440.0
5531,636.0,690.7,754.1,920.0
5532,450.3,651.8,520.8,700.0
5533,554.5,618.8,544.1,520.0
5534,495.5,613.2,525.9,640.0
5535,419.3,531.1,502.6,0.0
5536,510.1,552.2,484.5,640.0
5537,492.5,500.9,604.9,860.0
5538,562.8,668.0,736.4,320.0
5539,445.8,511.8,390.0,340.0
5540,449.1,638.3,498.4,500.0
5541,431.9,603.9,381.4,480.0
5542,581.5,627.9,711.8,560.0
5543,482.8,576.3,543.9,600.0
5544,508.2,539.7,510.3,780.0
5545,472.4,460.6,515.4,360.0
5546,402.1,463.7,484.5,540.0
5547,412.9,412.2,469.5,240.0
5548,411.8,526.7,505.9,0.0
5549,512.9,641.9,610.6,680.0
5550,449.0,605.0,476.9,740.0
5551,620.2,662.5,698.0,780.0
5552,517.6,476.4,431.4,360.0
5553,564.3,577.0,469.0,600.0
5554,461.3,604.4,419.2,300.0
5555,480.9,630.3,407.2,480.0
5556,690.4,682.4,873.8,700.0
5557,425.1,414.1,524.1,460.0
5558,612.2,659.9,699.5,700.0
5559,518.3,621.0,456.8,560.0
5560,569.1,667.5,633.2,440.0
5561,480.8,431.3,476.5,560.0
5562,567.3,686.7,681.4,620.0
5563,546.0,645.6,549.0,400.0
5564,422.8,617.9,413.6,480.0
5565,453.8,457.6,423.3,300.0
5566,697.7,741.2,836.1,880.0
5567,449.3,539.7,561.6,480.0
5568,443.8,399.8,477.9,480.0
5569,374.4,452.1,410.2,520.0
5570,587.9,656.7,672.0,700.0
5571,431.1,552.6,591.5,900.0
5572,537.5,625.7,515.8,680.0
5573,487.3,623.8,488.2,780.0
5574,480.1,603.9,515.8,680.0
5575,558.2,517.7,457.1,520.0
5576,484.6,501.5,387.5,540.0
5577,459.6,459.1,381.0,520.0
5578,556.0,631.7,607.4,440.0
5579,429.9,494.2,492.1,300.0
5580,555.9,645.4,646.0,580.0
5581,457.5,528.2,595.6,580.0
5582,441.2,540.3,531.0,500.0
5583,508.0,629.4,578.1,560.0
5584,503.5,669.2,680.5,580.0
5585,393.0,602.3,596.9,320.0
5586,502.0,518.1,426.7,360.0
5587,488.2,543.3,490.2,540.0
5588,547.0,578.8,518.2,440.0
5589,564.8,663.1,551.7,460.0
5590,437.8,496.0,473.3,320.0
5591,563.7,631.9,425.3,580.0
5592,439.6,611.0,538.9,360.0
5593,498.9,560.1,453.3,280.0
5594,425.3,525.0,447.5,300.0
5595,599.1,623.3,480.5,680.0
5596,415.0,565.6,408.8,540.0
5597,421.6,478.6,503.7,340.0
5598,431.7,597.2,413.5,640.0
5599,512.3,585.3,549.4,540.0
5600,536.3,646.9,441.6,440.0
5601,472.2,449.1,580.9,600.0
5602,389.2,506.4,518.7,260.0
5603,543.3,617.5,415.0,640.0
5604,520.2,559.3,741.8,400.0
5605,476.7,440.1,403.3,460.0
5606,385.4,461.1,467.0,420.0
5607,446.6,513.2,451.6,440.0
5608,587.0,631.8,554.5,720.0
5609,567.7,642.2,673.7,680.0
5610,492.6,519.6,459.4,280.0
5611,380.9,436.8,379.7,500.0
5612,496.6,519.9,462.3,600.0
5613,555.3,596.5,479.4,280.0
5614,491.4,604.6,517.2,600.0
5615,525.6,481.0,540.3,520.0
5616,524.2,639.7,701.0,920.0
5617,440.2,531.1,534.2,0.0
5618,549.7,567.2,499.3,720.0
5619,539.6,497.9,521.6,320.0
5620,690.1,668.2,737.3,840.0
5621,559.2,647.3,642.4,660.0
5622,406.0,531.5,377.7,280.0
5623,462.1,462.7,379.6,560.0
5624,462.2,606.1,482.0,360.0
5625,384.8,592.7,518.6,620.0
5626,429.7,455.2,436.2,400.0
5627,429.5,552.5,734.6,720.0
5628,394.3,432.7,526.8,500.0
5629,434.7,590.4,468.2,420.0
5630,478.5,566.5,430.3,500.0
5631,421.2,545.6,544.8,520.0
5632,674.4,671.8,725.0,920.0
5633,570.7,581.5,744.4,880.0
5634,761.4,776.7,946.5,880.0
5635,481.2,581.6,522.3,580.0
5636,489.3,444.1,434.3,320.0
5637,572.7,660.2,566.8,720.0
5638,719.1,694.2,820.6,840.0
5639,571.5,656.0,697.9,640.0
5640,426.2,408.5,375.0,300.0
5641,509.3,683.1,734.4,800.0
5642,437.1,642.4,543.8,480.0
5643,461.7,501.4,388.3,340.0
5644,445.6,506.8,508.7,640.0
5645,415.6,402.2,462.8,320.0
5646,495.9,623.5,659.0,340.0
5647,561.9,620.1,710.9,580.0
5648,530.7,650.5,538.8,440.0
5649,513.7,612.8,642.1,860.0
5650,431.8,576.6,477.7,640.0
5651,575.7,628.2,571.7,540.0
5652,438.9,478.8,501.0,360.0
5653,475.8,473.0,452.3,540.0
5654,626.3,662.1,638.2,700.0
5655,488.7,645.6,470.8,580.0
5656,610.7,567.9,683.1,360.0
5657,464.0,583.3,461.7,600.0
5658,465.4,635.3,593.1,720.0
5659,531.1,655.5,643.6,360.0
5660,437.3,554.8,611.7,340.0
5661,467.4,638.6,700.4,520.0
5662,575.6,493.6,543.6,340.0
5663,481.1,502.4,383.3,440.0
5664,463.1,568.7,647.3,360.0
5665,566.5,586.6,486.0,520.0
5666,458.3,581.7,459.2,420.0
5667,475.6,590.8,393.8,280.0
5668,455.2,435.4,372.4,360.0
5669,437.1,566.5,452.6,340.0
5670,500.4,642.3,646.7,340.0
5671,448.4,659.0,474.0,360.0
5672,569.4,615.3,567.2,540.0
5673,504.0,503.8,439.2,360.0
5674,400.9,455.5,552.6,460.0
5675,504.6,615.7,458.2,480.0
5676,681.1,667.3,717.2,860.0
5677,596.9,661.5,505.9,640.0
5678,429.3,613.4,519.4,580.0
5679,443.0,451.7,397.5,480.0
5680,510.9,640.1,526.7,600.0
5681,462.7,425.8,445.7,0.0
5682,457.5,564.6,422.3,360.0
5683,554.2,624.4,475.6,680.0
5684,651.0,670.3,625.9,800.0
5685,464.9,503.2,575.0,340.0
5686,544.8,590.6,624.9,760.0
5687,456.4,534.1,574.4,300.0
5688,406.4,580.8,460.4,640.0
5689,387.9,526.8,476.1,360.0
5690,533.7,546.5,411.1,460.0
5691,481.0,604.9,644.4,320.0
5692,428.9,557.8,587.9,240.0
5693,503.1,540.3,540.5,520.0
5694,673.1,656.1,765.5,780.0
5695,418.6,467.7,400.1,340.0
5696,461.0,577.2,438.0,300.0
5697,541.1,611.6,443.6,360.0
5698,422.6,467.0,382.6,320.0
5699,424.9,587.0,501.7,580.0
5700,519.4,676.5,510.5,520.0
5701,427.0,539.9,426.6,280.0
5702,558.2,529.4,510.9,740.0
5703,637.2,672.8,688.7,920.0
5704,470.4,464.3,578.9,460.0
5705,491.2,611.6,605.2,560.0
5706,387.8,478.0,394.5,500.0
5707,588.0,619.1,624.4,620.0
5708,410.9,404.0,446.6,260.0
5709,389.2,493.2,422.5,460.0
5710,549.3,588.4,440.2,680.0
5711,522.8,427.3,391.9,0.0
5712,377.5,693.4,877.9,360.0
5713,508.9,627.3,453.0,780.0
5714,433.4,411.3,454.5,460.0
5715,462.6,608.4,517.2,320.0
5716,515.8,508.1,392.9,600.0
5717,465.4,560.4,557.4,580.0
5718,464.8,605.4,449.2,520.0
5719,386.7,547.1,506.7,300.0
5720,588.4,654.8,633.1,860.0
5721,509.5,581.9,401.7,360.0
5722,430.2,513.2,529.0,520.0
5723,430.1,509.1,411.1,400.0
5724,500.5,518.4,450.5,360.0
5725,481.2,474.9,477.3,420.0
5726,530.6,571.3,496.9,480.0
5727,412.1,481.8,479.6,280.0
5728,400.3,608.8,400.7,340.0
5729,530.4,617.3,406.0,380.0
5730,437.6,482.9,514.7,460.0
5731,370.9,430.6,447.1,520.0
5732,616.9,645.3,710.1,780.0
5733,419.0,435.2,507.5,480.0
5734,381.0,528.4,469.2,320.0
5735,590.2,556.8,706.6,440.0
5736,387.3,533.6,509.0,300.0
5737,539.7,585.1,605.6,660.0
5738,612.0,642.7,780.9,520.0
5739,657.1,633.5,745.1,640.0
5740,443.2,576.6,584.9,460.0
5741,412.9,565.2,464.2,280.0
5742,436.6,483.4,501.5,400.0
5743,495.5,603.8,593.3,520.0
5744,466.9,582.7,390.3,580.0
5745,420.2,431.1,603.4,600.0
5746,559.9,604.5,580.3,520.0
5747,627.9,640.9,724.6,480.0
5748,526.9,664.3,640.9,700.0
5749,372.6,586.6,496.8,520.0
5750,518.9,590.9,470.3,740.0
5751,495.2,549.4,455.9,440.0
5752,499.6,597.8,483.4,600.0
5753,513.7,711.5,568.6,840.0
5754,685.4,681.2,726.0,800.0
5755,543.3,622.4,635.8,520.0
5756,397.1,565.8,416.0,360.0
5757,414.6,470.5,473.9,400.0
5758,450.2,540.3,425.3,480.0
5759,407.1,487.1,533.1,440.0
5760,411.0,469.4,526.4,560.0
5761,462.7,597.4,479.4,480.0
5762,428.7,515.1,391.6,480.0
5763,532.2,612.2,538.4,340.0
5764,481.2,607.4,442.8,600.0
5765,551.9,629.3,547.5,560.0
5766,524.2,623.9,672.9,820.0
5767,555.2,611.2,492.6,560.0
5768,516.4,576.8,631.2,420.0
5769,419.3,568.2,578.1,360.0
5770,582.2,641.5,748.2,660.0
5771,516.7,672.7,478.2,660.0
5772,484.0,608.5,436.4,560.0
5773,595.1,486.2,491.1,420.0
5774,629.6,653.1,673.0,400.0
5775,448.9,581.7,480.9,320.0
5776,592.0,649.5,718.3,880.0
5777,522.2,602.7,501.5,360.0
5778,515.5,522.2,455.3,460.0
5779,421.0,514.8,492.4,500.0
5780,423.6,600.5,499.7,560.0
5781,459.9,500.3,414.5,340.0
5782,372.8,502.4,465.5,460.0
5783,533.2,634.2,448.8,820.0
5784,521.3,615.7,631.1,520.0
5785,532.8,510.4,375.4,560.0
5786,398.1,424.6,418.8,340.0
5787,514.4,613.5,681.0,600.0
5788,600.0,625.0,561.3,620.0
5789,517.7,435.0,438.2,300.0
5790,472.2,576.9,516.6,280.0
5791,638.2,662.2,643.4,820.0
5792,721.4,689.3,827.9,880.0
5793,457.1,500.0,374.0,320.0
5794,389.1,583.0,507.4,320.0
5795,533.6,542.3,639.0,400.0
5796,453.5,572.5,602.0,320.0
5797,430.1,465.1,479.7,460.0
5798,526.2,450.6,556.9,400.0
5799,369.9,585.4,478.4,300.0
5800,476.0,455.8,420.1,320.0
5801,501.1,521.1,527.3,480.0
5802,536.3,634.2,510.9,600.0
5803,580.3,634.0,682.2,740.0
5804,448.7,562.0,507.5,300.0
5805,620.0,721.6,705.3,800.0
5806,528.3,604.7,434.4,560.0
5807,604.2,636.7,510.8,820.0
5808,401.2,452.9,526.6,360.0
5809,414.6,515.3,448.0,540.0
5810,439.3,677.0,666.9,600.0
5811,522.1,420.8,467.2,240.0
5812,520.8,548.8,491.7,340.0
5813,601.8,411.6,515.2,860.0
5814,520.2,463.3,431.4,580.0
5815,612.0,486.4,502.6,660.0
5816,529.0,442.2,398.5,500.0
5817,648.7,728.8,625.9,520.0
5818,604.7,700.8,762.7,880.0
5819,620.2,666.0,601.2,780.0
5820,420.2,520.1,450.4,320.0
5821,419.2,463.9,443.3,360.0
5822,514.7,635.1,543.7,560.0
5823,451.8,586.1,440.6,440.0
5824,470.6,612.0,465.9,560.0
5825,394.6,420.4,445.6,360.0
5826,487.7,565.1,440.6,520.0
5827,463.7,600.5,392.0,260.0
5828,442.6,453.2,468.1,340.0
5829,531.5,565.3,489.6,660.0
5830,514.1,636.3,576.7,560.0
5831,494.7,610.0,556.1,540.0
5832,495.2,412.5,498.9,300.0
5833,431.2,524.2,459.3,500.0
5834,395.0,485.8,504.5,360.0
5835,497.8,421.0,553.7,460.0
5836,478.0,554.5,516.1,540.0
5837,505.3,548.7,611.1,660.0
5838,466.8,490.8,453.4,380.0
5839,576.9,665.4,634.3,880.0
5840,594.3,652.2,632.9,640.0
5841,555.3,559.9,382.8,580.0
5842,551.7,583.5,602.3,520.0
5843,472.2,549.5,496.0,560.0
5844,601.8,678.9,552.6,720.0
5845,468.2,497.1,569.3,600.0
5846,447.6,404.9,557.3,540.0
5847,381.4,659.6,527.9,580.0
5848,592.8,643.1,607.7,920.0
5849,580.4,588.5,627.9,860.0
5850,478.3,514.9,403.3,480.0
5851,492.3,630.3,540.0,560.0
5852,521.5,603.3,424.0,580.0
5853,560.1,628.4,516.4,620.0
5854,427.1,431.8,531.7,220.0
5855,592.7,636.7,690.3,780.0
5856,565.0,620.1,519.1,820.0
5857,383.5,525.4,449.8,540.0
5858,511.2,601.7,569.6,300.0
5859,594.1,665.2,753.2,560.0
5860,432.3,437.5,417.2,500.0
5861,404.7,577.4,417.2,360.0
5862,543.4,576.8,517.3,340.0
5863,531.4,642.3,503.9,840.0
5864,463.0,559.8,540.4,360.0
5865,538.9,480.3,460.9,360.0
5866,394.8,447.6,463.1,300.0
5867,474.6,575.1,498.8,400.0
5868,472.1,546.1,472.1,680.0
5869,578.7,623.5,574.8,640.0
5870,509.0,551.1,471.0,320.0
5871,467.3,575.5,456.1,580.0
5872,442.7,541.1,482.8,340.0
5873,536.9,530.5,614.9,440.0
5874,491.0,620.8,511.4,580.0
5875,503.8,655.0,394.0,580.0
5876,541.9,630.8,561.6,520.0
5877,480.0,602.4,401.6,260.0
5878,442.0,510.1,397.6,280.0
5879,458.0,418.0,400.0,320.0
5880,483.2,553.6,473.2,400.0
5881,446.9,514.8,623.8,500.0
5882,450.5,444.7,474.0,500.0
5883,483.1,500.4,538.8,400.0
5884,442.8,537.6,403.8,360.0
5885,513.1,564.7,436.4,580.0
5886,429.9,554.2,465.3,580.0
5887,613.1,618.6,493.9,540.0
5888,536.5,634.9,459.9,420.0
5889,522.1,587.3,611.4,360.0
5890,628.1,584.4,711.7,640.0
5891,486.1,492.6,434.3,460.0
5892,463.7,425.1,498.8,220.0
5893,543.4,653.6,547.3,900.0
5894,365.9,482.0,429.6,560.0
5895,539.2,648.7,428.3,440.0
5896,385.2,455.5,632.4,360.0
5897,467.0,514.1,578.8,540.0
5898,480.1,470.3,547.5,280.0
5899,487.9,590.7,502.8,440.0
5900,563.3,630.9,433.2,760.0
5901,479.7,632.5,501.9,540.0
5902,591.2,685.4,655.9,600.0
5903,446.6,560.3,488.5,660.0
5904,417.2,458.0,431.7,400.0
5905,510.4,472.5,552.9,360.0
5906,434.3,591.8,493.1,540.0
5907,575.0,555.3,533.2,920.0
5908,447.7,564.7,435.4,460.0
5909,573.3,572.9,655.2,320.0
5910,380.5,430.4,450.6,440.0
5911,675.3,723.3,876.1,820.0
5912,485.9,586.9,503.4,320.0
5913,561.1,671.3,370.9,380.0
5914,431.4,584.9,509.4,520.0
5915,501.5,621.8,479.1,340.0
5916,399.3,490.4,405.4,520.0
5917,423.0,542.7,470.8,320.0
5918,401.8,472.7,449.8,300.0
5919,561.0,572.1,628.9,300.0
5920,468.9,541.3,441.5,320.0
5921,463.7,548.0,499.0,600.0
5922,469.8,667.0,579.6,680.0
5923,394.8,601.1,511.1,500.0
5924,406.8,500.9,528.0,380.0
5925,379.6,465.1,509.4,420.0
5926,508.5,526.3,501.7,380.0
5927,527.2,619.6,532.7,580.0
5928,666.7,718.5,780.6,920.0
5929,420.1,578.2,563.7,0.0
5930,472.4,538.1,451.8,360.0
5931,494.4,635.4,514.2,600.0
5932,450.2,553.6,488.7,520.0
5933,383.4,465.3,586.2,580.0
5934,504.8,592.2,418.1,500.0
5935,482.3,590.9,470.7,520.0
5936,391.4,445.4,583.9,720.0
5937,569.7,619.6,488.6,640.0
5938,471.5,604.9,695.6,640.0
5939,488.8,633.2,726.6,640.0
5940,424.5,449.3,464.4,340.0
5941,392.4,575.3,400.3,500.0
5942,469.7,502.8,498.6,640.0
5943,389.6,493.5,456.7,300.0
5944,535.1,636.9,613.0,420.0
5945,490.3,627.9,484.6,600.0
5946,470.8,646.6,544.9,540.0
5947,474.3,509.0,525.4,400.0
5948,534.5,597.4,669.5,520.0
5949,434.3,485.0,437.2,520.0
5950,515.4,657.7,411.2,580.0
5951,453.9,608.0,498.6,340.0
5952,464.2,511.3,450.8,360.0
5953,519.3,607.3,431.9,360.0
5954,516.5,479.6,444.2,340.0
5955,523.5,646.6,572.8,500.0
5956,411.3,586.6,540.6,520.0
5957,662.8,665.0,747.9,700.0
5958,520.0,621.8,532.8,720.0
5959,572.4,577.5,615.2,440.0
5960,424.0,452.1,530.6,560.0
5961,409.0,531.5,490.3,320.0
5962,556.5,633.3,617.9,360.0
5963,408.3,592.5,426.4,500.0
5964,603.2,640.6,662.2,900.0
5965,519.4,638.2,672.8,640.0
5966,388.9,588.0,391.7,340.0
5967,390.6,525.1,567.6,360.0
5968,419.7,433.3,529.3,280.0
5969,566.4,539.7,421.9,760.0
5970,461.3,516.9,541.9,500.0
5971,449.2,598.8,440.2,500.0
5972,451.2,511.8,489.8,380.0
5973,492.9,543.9,579.7,360.0
5974,528.3,578.3,409.3,860.0
5975,420.1,666.2,668.0,880.0
5976,462.9,552.9,474.2,640.0
5977,424.5,570.1,546.3,660.0
5978,458.3,575.7,531.0,340.0
5979,468.9,547.7,642.5,340.0
5980,531.3,630.3,581.5,800.0
5981,561.1,574.9,435.7,620.0
5982,704.2,623.7,820.3,740.0
5983,459.1,441.9,510.8,300.0
5984,422.2,606.6,507.2,440.0
5985,573.5,565.0,603.5,620.0
5986,460.7,645.9,507.0,420.0
5987,477.6,566.2,433.3,460.0
5988,461.2,529.5,391.6,600.0
5989,445.2,587.7,496.5,580.0
5990,550.8,518.3,528.0,500.0
5991,534.0,604.9,513.1,580.0
5992,502.0,619.1,620.4,420.0
5993,395.9,593.4,516.0,360.0
5994,430.1,574.8,434.5,320.0
5995,506.5,646.1,444.6,620.0
5996,491.9,631.6,534.4,600.0
5997,398.0,473.4,419.0,620.0
5998,620.4,681.7,682.3,780.0
5999,407.9,498.4,432.7,440.0
6000,454.2,458.9,548.9,300.0
6001,430.4,518.2,439.1,340.0
6002,579.9,642.7,415.1,800.0
6003,539.1,642.6,563.8,440.0
6004,423.0,560.7,386.9,560.0
6005,465.9,398.2,542.2,380.0
6006,492.1,596.0,514.0,280.0
